text_threat_score,video_fake_score,audio_fake_score,domain_age_days,is_authenticated_sender,is_malicious
0.8222880878025454,0.04450022767171938,0.0016638881662382474,1,1.0,1.0
0.9140947038175342,0.951313292504462,1.0,87,0.0,1.0
0.652427140850804,0.9234603587228377,0.777097599758989,-1,0.0,1.0
0.43083660881537134,0.822417530279994,0.18013121923753794,44,0.0,1.0
0.41344293863917103,0.7938123841525266,0.16767446156208668,63,0.0,1.0
0.04003348270467917,0.09384778005510463,0.0,2398,1.0,0.0
0.0,0.11953267080384689,0.006134782143704082,-1,1.0,0.0
0.7355246788754775,0.007937493389815333,0.0,15,1.0,1.0
0.856391515946627,0.09790451151223517,0.0,12,1.0,1.0
0.08268375723136288,0.09894648000770832,0.0,2398,0.0,0.0
0.5052767477917119,0.952837613768538,0.20004454601825272,155,0.0,1.0
0.0,0.05110309495759289,0.10023667798603654,-1,0.0,0.0
1.0,0.04300844515010277,0.12135584854314073,26,1.0,1.0
0.0,0.15466464476177902,0.041948008579222054,-1,0.0,0.0
0.7164650508088164,0.831213568969125,0.9496793415424438,-1,0.0,1.0
0.075075609053017,0.020212190375890664,0.09243099583190117,-1,1.0,0.0
0.8434012500564567,0.0631907168235986,0.0,26,0.0,1.0
0.09359621553515017,0.0547002355315886,0.0,-1,0.0,0.0
0.8499875883968547,0.8903286606882336,1.0,87,0.0,1.0
0.06602171890243722,0.05536731273665334,0.0,2398,0.0,0.0
0.18661363481317753,0.0,0.0,2398,1.0,0.0
0.14104561095438484,0.16331236495972168,0.0,2398,0.0,0.0
0.05845874686930127,0.058491639116231765,0.12241972925934483,2398,1.0,0.0
0.21505664579493236,0.09573839358655024,0.0777984729779847,2398,1.0,0.0
0.8485440433703243,0.0,0.0,20,1.0,1.0
0.9345001375882249,0.06323002114158625,0.07562011474727771,4,0.0,1.0
0.9935594948717142,0.0,0.06289540851555875,27,1.0,1.0
0.5678246922472213,0.7658718638674032,0.2752294713047606,119,0.0,1.0
0.7250302348898563,0.0,0.0,13,0.0,1.0
0.8828329029706704,0.0,0.0,8,1.0,1.0
0.6897022793986036,0.0,0.0,6,1.0,1.0
0.4047764736643434,0.9224918012539561,0.16249216302375522,74,0.0,1.0
0.06685094948377107,0.0,0.0,2398,1.0,0.0
1.0,0.05108345119985428,0.0,7,1.0,1.0
0.7144330200990908,0.9265220174850669,0.9076593432056709,-1,0.0,1.0
0.048599878095025986,0.04502473610938888,0.050556410646461464,2398,1.0,0.0
0.6226835742310382,0.8672396523778326,0.9355332362813917,-1,1.0,1.0
0.9384754853913474,0.011249353032869133,0.04727268448525512,23,0.0,1.0
0.8060906375839532,0.0,0.015440902407470883,12,1.0,1.0
0.0,0.0,0.030970530934813185,2398,1.0,0.0
0.9043089100286326,0.0,0.07953804080213807,15,0.0,1.0
0.0318442555190124,0.0,0.04890040767515954,-1,1.0,0.0
0.9197611286022352,0.8854424931511978,1.0,-1,1.0,1.0
0.993417085169886,0.0,0.02829523044100525,23,0.0,1.0
0.908721954954206,0.0442265175243828,0.032593613900669456,6,0.0,1.0
0.05329274313787122,0.0,0.038035892093209754,-1,0.0,0.0
0.9190220353238688,0.0,0.0,24,0.0,1.0
0.24664491201432387,0.0032731012560235657,0.14836645760243483,2398,1.0,0.0
0.11044551658956739,0.005271251024654231,0.12424344993615918,2398,0.0,0.0
0.053438535648338156,0.033599186969357625,0.037670428611251736,2398,1.0,0.0
0.6655085547528774,0.8588549125210738,0.9320034870916009,-1,0.0,1.0
0.8810914104725658,0.10238567829831596,0.08298869749438093,1,0.0,1.0
0.38797869539674,0.6187379316409599,0.14150436081426332,176,0.0,1.0
0.13402582817052416,0.0,0.0,2398,1.0,0.0
0.7970310963856757,0.0,0.0,17,1.0,1.0
0.8378015947597041,0.8060848719055063,1.0,-1,0.0,1.0
0.7520476054780495,0.9333534855143911,0.8565309031144194,87,0.0,1.0
0.7725972620852863,0.9942180857157974,0.8032285608854142,87,0.0,1.0
0.8411331592880144,0.0,0.0,12,0.0,1.0
0.34160110176153036,0.8457153002240083,0.01866361551204578,99,0.0,1.0
0.37139853419491786,0.9464864439148114,0.1143289267895054,179,0.0,1.0
0.9516486596684248,0.036932341498163,0.011879799637301758,4,0.0,1.0
0.9312539113600252,0.04301675642870002,0.0,20,0.0,1.0
0.6347564884097451,1.0,0.00604526945154972,102,0.0,1.0
0.7046709842264068,0.8098736183788979,0.8347059910897923,-1,0.0,1.0
0.7026836752613874,0.8171114159980511,0.8212384724611796,87,0.0,1.0
0.9524636350574971,0.0,0.03611820885185866,15,0.0,1.0
1.0,0.04956518062872016,0.03613455661082297,6,1.0,1.0
0.8244817333759541,0.011955327314476023,0.0,9,1.0,1.0
0.969213573668547,0.027836927146619696,0.0,14,0.0,1.0
0.7620361759178109,0.9324612321839145,0.9075184464728949,-1,0.0,1.0
0.8242728477807025,0.0469699189469047,0.034741980872313206,14,1.0,1.0
0.07597494640237541,0.15731992464327646,0.0,-1,0.0,0.0
0.15892141461822015,0.0,0.03460483002981245,2398,0.0,0.0
0.9484538709384751,0.0,0.014949318292392095,26,0.0,1.0
0.899872153721388,0.03812268485595954,0.035922539938814994,18,1.0,1.0
0.9540891354974248,0.0,0.13745038673813328,18,0.0,1.0
1.0,0.05143568433155152,0.0,1,0.0,1.0
0.938541716664458,0.012091039709382419,0.02772115949939622,6,1.0,1.0
0.7616304199102977,0.8877081997057349,1.0,-1,0.0,1.0
0.7867127227806003,0.9333772738094278,1.0,87,0.0,1.0
1.0,0.9106264713070973,0.8653779945138417,87,0.0,1.0
1.0,0.017131594827072744,0.0,7,0.0,1.0
0.478681311051656,0.7846694899751555,0.0,67,0.0,1.0
0.870699444376021,0.05008467383876017,0.04132339317098553,29,0.0,1.0
0.9372534788412933,0.8163608694501533,0.9519684792939743,87,0.0,1.0
0.6334747483120338,0.9274362934224156,0.12445177946731556,41,0.0,1.0
0.6319979757600682,0.7529754210242998,0.11960441764520464,177,0.0,1.0
0.994412355193418,0.0,0.0489257956118848,25,0.0,1.0
0.33091712006445284,1.0,0.05190904598058316,22,0.0,1.0
0.14261599955713883,0.009518766502552366,0.09482002092912252,2398,0.0,0.0
0.08278193659745406,0.0,0.011373142372651229,2398,1.0,0.0
0.7356745287280593,0.02901611033553486,0.05197395425202761,1,0.0,1.0
0.7261724550185077,0.8203795245633985,0.9283093031437357,-1,0.0,1.0
0.9752180995165826,0.05091047634452661,0.04838732023392424,4,1.0,1.0
0.8985263605300441,0.03223025910143231,0.0,11,0.0,1.0
0.7658315598314129,0.9220271453101416,0.9718048932545928,87,0.0,1.0
0.5178957882039006,0.9361729865281233,0.3694113828151474,197,0.0,1.0
0.8317762702845645,0.0,0.033028644456177605,12,1.0,1.0
0.725283247948813,0.9172315076578244,0.9266045511781678,-1,1.0,1.0
0.9077310725363698,0.0,0.0,6,0.0,1.0
0.8387641142179658,0.9214198168524946,0.8219369699900649,-1,1.0,1.0
0.0,0.03839367182368658,0.07664593605826314,-1,0.0,0.0
0.8855166966254915,0.06406986590090595,0.0,12,0.0,1.0
0.8404325373595011,0.0,0.053435511339822266,28,0.0,1.0
0.8885958426996887,0.0,0.028443891780456133,28,1.0,1.0
0.7667425108569916,0.9374862821085225,0.96914976025405,-1,0.0,1.0
0.9189823903779107,0.0,0.061588293700039314,26,0.0,1.0
0.5224164475439811,0.9401306832703817,0.18459021535100503,101,0.0,1.0
0.8483710195979133,0.015436416376545282,0.0,23,0.0,1.0
0.8507502962270339,0.0,0.06206836064988819,13,0.0,1.0
0.6884260181267055,0.03812582902697632,0.0,11,1.0,1.0
0.6848610979395349,0.0,0.010742525403702649,18,1.0,1.0
0.9414755431901787,0.9344996847405935,0.8458842038132408,87,0.0,1.0
0.15203847395625558,0.06373578016571517,0.10064110553034626,2398,0.0,0.0
1.0,0.9373468315055696,0.910006626058967,-1,0.0,1.0
1.0,0.7980608651415411,0.9449454349926013,-1,0.0,1.0
0.9109634474851972,0.04237734944450935,0.10428510432582319,26,0.0,1.0
0.7601134000445785,0.0,0.0,21,0.0,1.0
0.4070402833176787,0.7980096734648784,0.22946036527311833,184,0.0,1.0
0.867197069983081,0.0,0.04934806792768083,5,0.0,1.0
0.21585227609395344,0.027587876127587722,0.05962491558650214,2398,1.0,0.0
0.9096292005453176,0.0,0.0,10,0.0,1.0
0.0434719845530728,0.024638587588017843,0.018532246401135846,2398,1.0,0.0
0.6881548474146671,0.6644329920920892,0.9026346491619182,-1,0.0,1.0
0.08942429304167429,0.13059284515556915,0.15847331267313816,-1,1.0,0.0
0.8358120128042572,0.05160080467704381,0.06944619662916411,17,0.0,1.0
0.9789672486977892,0.0,0.035021733157964585,28,0.0,1.0
0.7935763610845028,0.9596586454257278,0.859124685949226,-1,0.0,1.0
0.8417309802482031,0.1030399596467107,0.0,12,0.0,1.0
0.54305902010948,0.7216303480176114,0.041440836730196176,97,0.0,1.0
0.9371434412455848,0.9711600440089354,0.9291010018190119,87,1.0,1.0
0.07351509778597856,0.06658030999676456,0.02000772475376951,-1,1.0,0.0
0.8551303976703839,0.0756807990673305,0.0,27,0.0,1.0
0.8245826399906446,0.7324092202294177,0.8649155011297005,87,0.0,1.0
0.12964985928281803,0.0,0.13121608101265358,2398,1.0,0.0
0.7534028030137172,0.04596989290303422,0.0,14,1.0,1.0
0.08489974446196269,0.08946671328770023,0.0,2398,1.0,0.0
0.18316589663650426,0.03130384380073584,0.0013474867544089608,2398,0.0,0.0
0.8574911243626091,0.06961555364847045,0.0065082946129773125,16,0.0,1.0
1.0,0.011673916415540095,0.0,25,0.0,1.0
0.7988211892275893,0.005685009169126357,0.04481303564728578,22,0.0,1.0
0.8760084920772532,0.03485215119278392,0.0,3,0.0,1.0
0.026069656423985746,0.08031963495122416,0.14407045081266145,-1,0.0,0.0
0.4821020149396943,0.7921195102247813,0.22778718002549517,196,0.0,1.0
0.9008452792000198,0.8076665142117372,0.8499507874575348,87,1.0,1.0
0.8895909726229901,0.14667014966055253,0.0,1,0.0,1.0
0.27006368669898195,0.8956042727591391,0.027512114866899022,81,0.0,1.0
0.8552491227799075,0.036462222523416785,0.07573521377541506,23,0.0,1.0
0.5514999327080273,0.9706678433544326,0.3180934883666761,160,0.0,1.0
0.8252187972492525,0.0,0.004842562546669095,2,1.0,1.0
0.41829932175995477,0.9975322318447374,0.1407624015336079,105,0.0,1.0
0.5758602597799019,0.8594040007197332,0.9865394706399915,-1,0.0,1.0
0.7215217384951071,0.08973658044407862,0.0,16,1.0,1.0
0.0,0.008378942232372295,0.0,2398,0.0,0.0
0.8280301407261075,0.0,0.0,23,1.0,1.0
0.8735929755990207,0.8818409209935731,0.9681443287226681,87,0.0,1.0
1.0,0.0,0.0,29,0.0,1.0
0.7440621061803234,0.0,0.0,26,1.0,1.0
0.8226243007791698,0.10142146614129105,0.052049703110084555,15,0.0,1.0
1.0,0.006352135091142338,0.04309757040218834,25,0.0,1.0
0.9105286269082001,0.0,0.09804586062139589,26,1.0,1.0
0.8798164418621433,0.0,0.0,22,0.0,1.0
0.7312629832839089,0.02024457796750913,0.0,16,1.0,1.0
0.29816069360054415,0.963969404482775,0.22259775481556565,48,0.0,1.0
0.9382943447473995,0.0,0.021569769385057575,23,0.0,1.0
0.0,0.010104488683706253,0.008751764577981588,2398,1.0,0.0
0.7075233400343879,0.9766548147737878,0.8340972386488381,-1,0.0,1.0
0.2217777984086154,0.08392360501579721,0.08006625965307285,2398,0.0,0.0
0.269472433476352,0.74362898817235,0.29741192793398097,154,0.0,1.0
0.8686493837376912,0.06398898830329107,0.0,8,0.0,1.0
0.03404903226181499,0.09669861672584514,0.03480612295758762,-1,0.0,0.0
0.2524965388470824,0.060306578179843216,0.02908966264642729,-1,0.0,0.0
0.7233039174241939,0.9812767192762677,1.0,87,0.0,1.0
0.12327716906901579,0.11161832644795855,0.09906888414819837,2398,0.0,0.0
0.8288736982090885,0.0,0.09779526426229489,28,0.0,1.0
0.270842434493505,0.918121857985986,0.05186752661360629,161,0.0,1.0
0.7477234651770532,0.0,0.0,9,1.0,1.0
0.021472147623525,0.09574376348024989,0.0,2398,0.0,0.0
0.7114468592113913,0.957540905324531,0.8420795450282105,-1,1.0,1.0
0.8416624203502141,0.0,0.01886756806144865,6,1.0,1.0
0.8406041978878168,0.0,0.03164353906331827,9,0.0,1.0
0.9551334262328461,0.02238221965383572,0.0,7,0.0,1.0
0.9180876989236197,0.0,0.0,25,1.0,1.0
0.507966170249193,0.7140566381520544,0.2610879511848667,152,0.0,1.0
0.755891768296483,0.008632235108497033,0.019002660466030483,28,1.0,1.0
0.8429695854161163,0.0,0.05100408444252587,17,0.0,1.0
0.7588788433239346,0.013880566135635035,0.0,29,1.0,1.0
0.21405604591822527,0.07147354997763967,0.0,-1,0.0,0.0
0.844047871333245,0.0019193389357915252,0.10123962178383582,23,0.0,1.0
0.9633808392018727,0.071269190755019,0.0891614239577185,11,1.0,1.0
0.30529472681161235,0.8572572208469738,0.03211112181699197,150,0.0,1.0
0.8184613672067623,0.8856357798621025,1.0,87,0.0,1.0
1.0,0.0,0.11023543794947743,28,1.0,1.0
0.38180246003404195,0.8498823114676652,0.10426503683693664,35,0.0,1.0
0.023313328348752584,0.002393765310627023,0.02465038850345748,2398,1.0,0.0
0.8019966669982973,0.0,0.005240625257526389,13,1.0,1.0
0.8351515586678078,0.0,0.0,2,0.0,1.0
0.09283671445221121,0.06070533857496196,0.027704671755382715,-1,1.0,0.0
0.9314007597289242,0.11275781472565466,0.0,15,0.0,1.0
0.866408116881335,0.012333635495442665,0.010987790361460767,17,0.0,1.0
0.8707199577635849,0.0,0.0,21,0.0,1.0
0.9265892474111482,0.009433578633672371,0.0,20,1.0,1.0
0.7382797592799614,0.8939820791786837,0.908611799311649,87,0.0,1.0
0.9489707940852329,0.0,0.03640858131744782,14,0.0,1.0
0.9946748416176158,0.9559518650122332,1.0,-1,0.0,1.0
0.7972930916075077,0.9337803216670896,0.9631945287667066,-1,0.0,1.0
0.5313653180299805,0.9074617860372984,0.20840838233962145,85,0.0,1.0
0.8640883555113733,0.050667320254599614,0.012325282112383656,10,0.0,1.0
0.7932691144443327,0.8763621972258524,1.0,-1,1.0,1.0
0.7040092108935486,0.9990306060076657,0.9461679069383682,87,0.0,1.0
0.12169445551809133,0.0,0.0,2398,1.0,0.0
0.5441075450769364,0.7505066041746367,0.24778347357381805,70,0.0,1.0
0.7605908214857179,0.8242178577593784,0.9347884514283786,87,0.0,1.0
0.6967771867729524,0.8923543042100369,0.8123599559147738,87,0.0,1.0
0.936545147898399,0.0467782575420603,0.0,17,0.0,1.0
1.0,0.0,0.005584310407761227,1,0.0,1.0
0.12151059022383942,0.12176556229946325,0.05027207865036634,2398,0.0,0.0
0.7849069838939415,0.0,0.0,25,1.0,1.0
0.1920855124020277,0.008875569864715865,0.06743024714362077,2398,1.0,0.0
0.7608380832698924,0.8041181442079809,0.9071464167885833,87,1.0,1.0
0.9407631797702792,0.0,0.0,27,0.0,1.0
1.0,0.07741743076587712,0.01687212454049415,28,0.0,1.0
0.055229780012681626,0.12713700352309548,0.0034418329389802604,2398,0.0,0.0
0.7017398715268183,0.025646445762487636,0.10029427257994579,16,1.0,1.0
0.8876865925716261,0.0,0.053615798937293214,24,0.0,1.0
0.7743850118952198,0.0,0.0,3,1.0,1.0
0.8218557560311376,0.008002748106663888,0.016737500033753634,3,0.0,1.0
0.9823484969331158,0.0,0.0,25,0.0,1.0
0.8013410736627639,0.03289862691310757,0.028091083943572123,15,0.0,1.0
0.8429425843983127,0.08379625633416765,0.04227042789595986,19,0.0,1.0
0.0,0.0,0.08406864706800579,2398,0.0,0.0
0.7697260313067716,0.0,0.045114215974870905,3,0.0,1.0
0.9064665583282356,0.799540812038193,0.9689934987611083,-1,0.0,1.0
0.10751310520798253,0.02785157965551119,0.026656343119229396,2398,1.0,0.0
0.6651664610583152,0.8539074792668655,0.9460655467833914,-1,1.0,1.0
0.48616883193706395,0.9684771621338286,0.069894048767365,158,0.0,1.0
0.9634577047024384,0.04488426436486204,0.0,12,1.0,1.0
0.7463742739709821,0.019648580654840937,0.02071794642209243,22,0.0,1.0
0.7146736247905883,0.8687288781332709,1.0,87,0.0,1.0
0.0,0.06518330302905503,0.0681157205614403,2398,0.0,0.0
0.21237137902556713,0.046185553115564194,0.09605046851453643,2398,0.0,0.0
0.7799952308977031,0.0,0.0,7,0.0,1.0
0.8309057611412439,0.0,0.0,29,0.0,1.0
0.04727193509020518,0.0,0.0011225280832619297,2398,1.0,0.0
0.06552619409996539,0.07784174861854783,0.053990738065239796,-1,1.0,0.0
0.8062924922531262,0.9528499722442151,0.861328111142577,87,0.0,1.0
0.47261067126659173,0.7419940848139339,0.13577969772172416,140,0.0,1.0
0.9090477350364999,0.003599134019892789,0.0712226663049855,1,0.0,1.0
0.023613322842113288,0.0023657622117171694,0.0619014224611838,2398,0.0,0.0
0.9992249434340146,0.04922368535328782,0.009287726896884663,18,0.0,1.0
0.1595632522143353,0.0,0.06342142820685674,-1,0.0,0.0
0.902876814280526,0.08846245738605843,0.0037505292149453556,2,0.0,1.0
0.6649703103596949,0.0,0.007929132662361057,27,1.0,1.0
0.4868075005035639,0.9623251266184083,0.9981927580699901,-1,1.0,1.0
0.686456723626705,0.010041849868814148,0.0,17,1.0,1.0
0.10866003347020389,0.0,0.03898705576508074,2398,1.0,0.0
0.8436931104140446,0.0,0.0,6,0.0,1.0
0.8932670795896109,0.0,0.026626873009678455,23,0.0,1.0
0.18018097554926868,0.0,0.05953365061491022,2398,0.0,0.0
0.1897420089846078,0.09849279669904644,0.04106812468131835,-1,0.0,0.0
1.0,0.07227986943072022,0.0,29,0.0,1.0
0.08885527391737197,0.005367622892296448,0.08733180281620458,2398,1.0,0.0
0.6954124411431708,0.015982701242237805,0.0,6,1.0,1.0
0.8978961744086741,0.01750568961576751,0.07824269084420105,10,0.0,1.0
1.0,0.0,0.01294752055993316,4,0.0,1.0
0.7591335069956443,0.0,0.024661619738584804,28,1.0,1.0
1.0,0.0,0.0,29,0.0,1.0
0.9116280273011726,0.9739305855117808,0.9955978575732402,87,0.0,1.0
0.9322702799461019,0.0,0.023700461669228626,27,0.0,1.0
0.884319459927476,0.0,0.0,5,1.0,1.0
0.98903254164474,0.01781696135223931,0.0,7,0.0,1.0
0.7595002612883444,0.9432567814008144,0.8140246335674378,87,0.0,1.0
0.6456410511779948,0.8333919978546317,0.8353401009391532,-1,1.0,1.0
0.9158777461973965,0.0,0.0,2,0.0,1.0
0.45374559398870745,0.8738092675947583,0.0315651192869563,103,0.0,1.0
0.966843899893176,0.06869114913950645,0.0,28,1.0,1.0
0.6319669095207359,0.8172322822393708,0.9777350942700933,-1,0.0,1.0
0.9714271495998235,0.037885042065010144,0.0,22,1.0,1.0
0.7868048487762742,0.9903639883930145,1.0,87,0.0,1.0
0.8163971385450818,0.0,0.0012425026030517899,15,1.0,1.0
0.16445302706406312,0.08084350736772045,0.028294096549150424,2398,0.0,0.0
0.9577038292671531,0.06489784201175224,0.02977399737054678,25,0.0,1.0
0.8469959544567298,0.870972127219825,0.964406828067722,-1,0.0,1.0
0.8677832869225723,0.06545537604265125,0.004054781019551001,17,0.0,1.0
0.520358991539149,0.9497747068665862,0.0,91,0.0,1.0
0.13264565493210428,0.010045148580184488,0.14795668758599068,2398,0.0,0.0
0.7631730866783396,0.8772975490201893,0.7853518410768928,87,0.0,1.0
0.9735713380340283,0.0,0.0,16,1.0,1.0
0.14911640652206773,0.06467927581108313,0.11328673095415781,2398,0.0,0.0
1.0,0.7884157967873265,0.9719387028132493,-1,0.0,1.0
0.5477455644796804,1.0,0.0,132,0.0,1.0
0.7944920500139091,0.9819370885103123,0.8738052583469869,-1,0.0,1.0
0.7342545121899905,0.004269889153753007,0.0004842976377222328,14,1.0,1.0
0.6972490025607799,0.06056782157353438,0.0,11,1.0,1.0
0.9514590648193265,0.0,0.043879849597863015,11,0.0,1.0
0.8708952266768254,0.0,0.06139878176279093,6,1.0,1.0
0.6736162852988942,0.9863033908858245,0.9578127058975648,-1,1.0,1.0
0.5527110266610615,0.8188306926759321,0.21268549940387113,120,0.0,1.0
0.1512668286817869,0.006252923935185922,0.055022675955142125,-1,0.0,0.0
0.03388209468619348,0.0,0.012059884385572525,2398,1.0,0.0
0.6782536049180317,0.04697833819461547,0.0,18,1.0,1.0
0.059123585342213264,0.0,0.07842258379684863,2398,0.0,0.0
0.8050164714040037,0.0279090537860296,0.009728449475297607,10,0.0,1.0
0.16646079712107104,0.02041658804935989,0.053010537418166956,2398,1.0,0.0
0.9067373076612515,0.027978180336504857,0.0,16,0.0,1.0
0.6490300989989698,0.049415286364535196,0.0,17,1.0,1.0
0.9995280260148096,0.0,0.0,27,0.0,1.0
0.985306965907395,0.0,0.07209526355996797,9,0.0,1.0
1.0,0.0733143210648371,0.03178485308693282,20,0.0,1.0
0.7349300085502278,0.0,0.0,28,1.0,1.0
0.8649965706340932,0.9242051928440196,0.9144946427750628,87,0.0,1.0
0.7421618782290943,1.0,0.907838037671739,87,0.0,1.0
0.7080254621929348,0.9196511319602161,0.9047902521528045,-1,0.0,1.0
0.9386886827039542,0.045098093684617334,0.01758096660726249,15,0.0,1.0
0.8422337184243927,0.9046843345015514,0.8600141040690644,-1,0.0,1.0
0.7722666329971382,0.9023331553351296,0.885258321415701,87,1.0,1.0
0.8751145308808683,0.07262914896570531,0.0016997302988668698,21,0.0,1.0
0.9007186597399738,0.0031718266741034016,0.0,16,1.0,1.0
1.0,0.9390534069303942,0.981418184774174,87,0.0,1.0
0.896340364481267,0.00222756023188664,0.014439286974039085,23,0.0,1.0
0.8381821170127693,0.007262207779944455,0.0,25,0.0,1.0
1.0,0.7633352091333531,0.9781599428709971,-1,0.0,1.0
0.6681500783541405,0.9419484390741267,0.8728693153401006,87,0.0,1.0
0.13567602294443956,0.0,0.0465483800323159,2398,0.0,0.0
0.8623642984618285,0.0,0.0,16,1.0,1.0
0.5470157102512634,0.9552446185608812,0.0,92,0.0,1.0
0.7616611940062138,0.8726852808771359,0.9382358873436899,87,0.0,1.0
0.17533184149019457,0.015896666107747752,0.02705431498249243,2398,1.0,0.0
0.9902631858843959,0.0,0.03293654662634563,26,0.0,1.0
0.8504754850955253,0.8209399500183799,0.8086855209843874,87,0.0,1.0
0.7367841273593179,0.9505263758003197,0.9749874941440303,-1,0.0,1.0
0.8400286464529859,0.04093344590648215,0.0,13,0.0,1.0
0.14821437507280058,0.0,0.0,2398,0.0,0.0
0.9747042196636878,0.0,0.019737940788123125,19,0.0,1.0
0.5146044941491117,1.0,0.35759152146469425,35,0.0,1.0
0.731226040006011,0.8436790704182011,0.9510440307907374,-1,0.0,1.0
1.0,0.002241264940161043,0.0,6,1.0,1.0
0.5770492469989525,0.7734830495853066,0.11023890923806831,89,0.0,1.0
0.8337763751452392,0.10050428564000354,0.10129166121114806,13,1.0,1.0
0.5852770496289943,0.8164019978132926,0.9203642712576007,-1,0.0,1.0
0.6761012881651538,0.9574428208055352,0.8410151739835148,87,0.0,1.0
0.8491224078247532,0.1029029017630576,0.05952098601798908,29,1.0,1.0
0.2783622171869263,0.8876010776355266,0.096770768197568,134,0.0,1.0
0.07455244091376775,0.11029789238522361,0.0,-1,0.0,0.0
0.6458696577121767,0.6808649027915599,0.2551600719725533,65,0.0,1.0
0.9697265756941957,0.8638683234282539,0.9711737813044121,87,1.0,1.0
0.11158759408770806,0.01622532628558506,0.0,2398,1.0,0.0
0.9705920729228753,0.029199589347150064,0.06978959526319707,1,0.0,1.0
0.6248307245188858,0.8756165235117358,0.0,9,0.0,1.0
0.17121244292264212,0.0,0.008669607376476977,-1,0.0,0.0
0.8902144029728896,0.04891262092015021,0.0,18,0.0,1.0
0.9951098161352909,1.0,0.9889777908740076,-1,0.0,1.0
0.9003729930526426,0.07823803367626615,0.1022708227011025,14,0.0,1.0
0.8667027853667771,0.0,0.0,26,0.0,1.0
0.3010491239020061,0.944734620725945,0.1459899102281802,9,0.0,1.0
0.8825984641242158,0.8543240172505607,0.7510854051358649,87,0.0,1.0
0.9935921684059479,0.0,0.0457028376751008,2,1.0,1.0
0.07345890453140563,0.08911923626603427,0.0968310442439307,2398,1.0,0.0
0.1265204269317779,0.0276802904082412,0.15861142422330687,-1,0.0,0.0
0.5109068467532457,0.7460227615115614,0.0686066654082779,47,0.0,1.0
1.0,0.737034495935536,0.8335627771742418,87,0.0,1.0
0.9315223735163195,0.0,0.0,6,0.0,1.0
0.14621768668351834,0.01775860963519487,0.09667055598594027,2398,1.0,0.0
0.8332141020213035,1.0,0.9479521349032086,87,0.0,1.0
0.1436650976225603,0.003375049473828197,0.02971607056652089,2398,1.0,0.0
0.7216959096344797,1.0,0.9662664773587196,87,0.0,1.0
0.184053411871067,0.015659206997814704,0.04757701854049528,2398,1.0,0.0
0.8368295075578908,0.03251258440916422,0.08465861468963475,1,0.0,1.0
0.9087985693998155,0.047281927767947485,0.012398795288857388,12,0.0,1.0
0.33312557491492367,0.8738998852677637,0.3626713815165369,45,0.0,1.0
0.627622030971107,0.8424449196717545,0.9511086514923396,87,0.0,1.0
0.8582697795007815,0.8288400826590961,0.855765880111806,87,0.0,1.0
0.8538376644058183,0.00944313770461297,0.008729865888372166,17,0.0,1.0
0.0,0.19062745945776732,0.0,2398,1.0,0.0
0.6204912628397241,0.9555667347830923,0.9985712559846093,87,1.0,1.0
0.9900878663188151,0.0035768032330709535,0.0,26,0.0,1.0
0.6075419717845845,0.9622207082166087,0.9382842032298848,87,0.0,1.0
0.016411698912492452,0.02973473920952813,0.01860370580840072,2398,0.0,0.0
0.7686201836975665,0.0,0.017782410668381314,19,1.0,1.0
0.016109959678436408,0.16320416565209772,0.0,2398,0.0,0.0
0.8371344088625475,0.023924952400752375,0.0,16,0.0,1.0
